image_name,front_page,name,description,standard
133(7).jpg,133(1).jpg,歸去來圖,"本册又名“歸棹”，未署年款，有研究者根據款印及畫風認爲，繪於康熙三十四年至三十五年間（—），時石濤客居儀徵。
全册共十二開，每開書畫並葉，左書右畫。其中山水、花卉各六開，二者交替出現，當是石濤有意爲之。册中畫面簡潔疏朗，筆墨灑脱。對題書法主要參以鍾繇、倪瓚二體，間有自家行書、隸法。本册書畫風格統一，内容上語圖互文，相互生發；形式上圖文並陳，又各自獨立，避免了在畫上題詩受空間限制的問題，靈活多變又和諧統一，顯示出石濤的精思巧運。本圖藏于大都會博物館和瑞特保格博物館。",TRUE
133(8).jpg,133(1).jpg,歸去來圖,"本册又名“歸棹”，未署年款，有研究者根據款印及畫風認爲，繪於康熙三十四年至三十五年間（—），時石濤客居儀徵。
全册共十二開，每開書畫並葉，左書右畫。其中山水、花卉各六開，二者交替出現，當是石濤有意爲之。册中畫面簡潔疏朗，筆墨灑脱。對題書法主要參以鍾繇、倪瓚二體，間有自家行書、隸法。本册書畫風格統一，内容上語圖互文，相互生發；形式上圖文並陳，又各自獨立，避免了在畫上題詩受空間限制的問題，靈活多變又和諧統一，顯示出石濤的精思巧運。本圖藏于大都會博物館和瑞特保格博物館。",TRUE
133(9).jpg,133(1).jpg,歸去來圖,"本册又名“歸棹”，未署年款，有研究者根據款印及畫風認爲，繪於康熙三十四年至三十五年間（—），時石濤客居儀徵。
全册共十二開，每開書畫並葉，左書右畫。其中山水、花卉各六開，二者交替出現，當是石濤有意爲之。册中畫面簡潔疏朗，筆墨灑脱。對題書法主要參以鍾繇、倪瓚二體，間有自家行書、隸法。本册書畫風格統一，内容上語圖互文，相互生發；形式上圖文並陳，又各自獨立，避免了在畫上題詩受空間限制的問題，靈活多變又和諧統一，顯示出石濤的精思巧運。本圖藏于大都會博物館和瑞特保格博物館。",TRUE
13.jpg,13.jpg,松閣臨泉圖,"本圖繪於康熙十四年秋，爲石濤早期作品。是年石濤三十四歲。本圖近處繪山石從右側突起，雜樹叢生；遠處寫主峰屹然直聳。前後山頭用墨濃厚，僅在中段以細綫勾横雲。松林密布，一閣高出林表，虚實相生。
自康熙五年左右初至宣城，石濤在此地度過約十年之久。其間他與梅清、半山等人交往甚密，深受宣城、新安一帶畫風影響。本圖從狀如解索的皴法到濃重的墨點及細筆精工與粗獷爽利結合的風格，都有很强的梅清一派的特點。石濤傳世作品以紙本爲多，絹本次之，而綾本最少。本圖爲綾本。本圖入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于上海博物館。",FALSE
14.jpg,14.jpg,古木幽人圖,本圖藏于印第安納波利斯藝術博物館。,FALSE
142(10).jpg,142(10).jpg,山水花卉（八開）,有研究者在畫風之外，又分别據册中題跋内容、署款名號、鈐印等諸多方面，推論本册與石濤生平經歷或有數處不合。本圖藏于東京國立博物館、上海博物館和天津博物館。,TRUE
143.jpg,143.jpg,山水圖,本圖題詩内容與石濤《溪南八景圖》（上海博物館藏）“南山翠屏”一幀一致。《溪南八景圖》中八首題詩出自祝允明《溪南八景》詩。本圖跋中謂“即用文衡山先生題公西溪南八景中之一”“余口誦文公之詩”，均有誤。本圖藏于故宫博物院、維多利亞州國立美術館、大都會博物館、柏林國家博物館亞洲藝術館、慈照院、東京國立博物館、上海博物館和揚州博物館。,TRUE
144(1).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(2).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(3).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(4).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(5).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(6).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
144(7).jpg,144(1).jpg,江南八勝圖,本册分别繪寫東山、天印山石龍池寺、幕山大觀亭、飛來峰、岳陽樓、采石磯、雨花臺、水西等八景，均是石濤早年游歷之名勝。其中“采石磯”一幀有待收録。本圖藏于大英博物館。,TRUE
145.jpg,145.jpg,桃源圖,"就畫風、款印諸因素而論，本圖應係石濤晚年用心之作。
石濤以費錫璜所作五言詩爲題，於中元日“發興”寫此。若把畫面細節與費氏詩意相對照，可見石濤的精心構思，不僅與通常由塵俗而逐漸深入的桃源之境迥然有别，而且其生動與直觀更在費氏詩意之上。
石濤在題跋中稱費氏爲“費滋衡同學”，而費氏則在詩作中尊稱石濤爲“我師”，可見二人乃忘年之交。費錫璜，字滋衡，其父費密（—），字此度，號燕峰，僑居揚州，通儒善書。石濤與費氏父子交誼甚深，這在其著名的《費氏先塋圖》（吉美博物館藏）中表露尤爲切切。本圖藏于佛利爾·賽克勒美術館。",TRUE
146(1).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(2).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(3).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(4).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(5).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(6).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(7).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(8).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
146(9).jpg,146(1).jpg,花卉（八開）,本册除八幀花卉圖外，另有一幀人物像，張大千在裱邊跋稱“此石師《種松圖》造像，爲朱鶴年所橅稿本”，有研究者認爲張氏所論不確。本圖藏于佛利爾·賽克勒美術館和故宫博物院。,TRUE
16.jpg,16.jpg,清溪小舟圖,"據題跋可知，康熙十五年“菊寒秋盡”之時，石濤應涇縣縣令鄧琪棻之邀，與諸友登覽水西幕山大觀亭，並首作七律二首。返回宣城敬亭廣教寺後，爲“道翁”繪寫其中一律之詩意。由此可見，本圖約完成於是年歲末。而在十八年之後，石濤又補一題，以示追憶感懷。
就畫作上部題詩而言，傳世石濤名下數件作品中均有此題，如《紅樹白雲圖》（濟南市博物館藏）、《山水（十開）》（故宫博物院藏）等。而清人汪繹辰輯《大滌子題畫詩跋》亦著録此詩，只是第二跋爲：“《賞溪》一紙，向余宛中所作，今十有八年矣。吾友挈以游浙，又攜泛白門，復歸邗上，得觀，再書數字。本圖藏于南京文物公司。",FALSE
170.jpg,170.jpg,丹崖巨壑圖,"本圖未紀年，就書畫風格及鈐印而論，應是石濤盛年手筆。從其自題詩句“人間宫紙不多得，内府收藏三百年”可知，本圖用紙極爲珍貴，如此佳紙巨製無疑是石濤精心之作。
本作構圖迥異於通常的山水畫，獨闢蹊徑，奇特而有韻致。畫中蒼崖青壁，雲深霧渺，飛泉三疊，松風滿壑，水落烟寒處，一人扁舟垂釣，意境高逸。諸景以水墨爲主，略以赭石渲染。用墨濃淡兼施，皴擦點染隨心而運，盡得山川靈質。
石濤跋中所提“叔翁先生”，研究者多認爲是趙崙。趙崙，字叔公，别號閬仙，以品格清正名世。石濤禪居長干寺一枝閣期間，趙氏正督金陵學政，二人頗有往來。本圖藏于故宫博物院。",FALSE
173.jpg,173.jpg,對菊圖,本圖是石濤晚年寄居揚州時期的傑作，全幅淺絳設色。畫面近景描繪一處庭院，依山傍水。院外林木俯仰，小橋流水。庭内松、竹、梅錯落有致。童僕二人搬抬盆菊，室内一老者側身賞菊。中景山石峭壁之下便是一片秋江，明浄如洗。江水以遠，則是丘岡平沙，村舍散落其間。極目江天，寂寥冷清，秋意甚濃。本圖著力描繪的場景應與石濤晚年生活相關，似可將畫中院落視爲大滌堂的基本格局。有研究者認爲：“畫家著意通過賞菊來表現隱者生活，松、竹、梅是有意的配搭成爲四君子畫，象徵著文人的品德與情趣，含而不露。”本圖藏于故宫博物院。,FALSE
179(1).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(2).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(3).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(4).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(5).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(6).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(7).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
179(8).jpg,179(1).jpg,黄硯旅詩意圖,本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于故宫博物院。,FALSE
